User_ID,Platform,Country,Age,Gender,Post_Type,Engagements,Misinformation_Spread
User_10106, Instagram,China,20,Male,Mixed,498,1
User_10107, Instagram,China,18,Female,Text,256,1
User_10108, Instagram,China,45,Male,Text,173,1
User_10109, Instagram,China,64,Male,Text,407,0
User_10110, Instagram,China,45,Female,Video,497,0
User_10111, Instagram,China,49,Female,Mixed,243,1
User_10112, Instagram,China,18,Female,Mixed,447,0
User_10113, Instagram,China,56,Male,Mixed,219,1
User_10114, Instagram,China,60,Female,Image,377,0
User_10115, Instagram,China,33,Male,Mixed,448,1
User_10116, Instagram,China,23,Female,Mixed,89,1
User_10117, Instagram,China,58,Female,Mixed,274,1
User_10118, Instagram,China,43,Female,Image,419,0
User_10119, Instagram,China,60,Male,Mixed,34,1
User_10120, Instagram,China,32,Female,Video,276,1
User_10121, Instagram,China,55,Male,Mixed,46,1
User_10122, Instagram,China,23,Other,Mixed,233,0
User_10123, Instagram,China,52,Male,Mixed,407,1
User_10124, Instagram,China,56,Female,Text,197,1
User_10125, Instagram,China,41,Male,Video,209,0
User_10126, Instagram,China,32,Female,Image,225,0
User_10127, Instagram,China,49,Female,Text,447,1
User_10128, Instagram,China,23,Male,Text,73,0
User_10129, Instagram,China,54,Female,Video,266,1
User_10130, Instagram,China,62,Female,Mixed,47,1
User_10131, Instagram,China,35,Male,Video,120,0
User_10132, Instagram,China,33,Other,Text,358,0
User_10133, Instagram,China,29,Female,Mixed,213,0
User_10134, Instagram,China,31,Female,Mixed,50,1
User_10135, Instagram,China,47,Male,Mixed,467,1
User_10136, Instagram,China,55,Female,Text,67,1
User_10137, Instagram,China,20,Male,Image,113,0
User_10138, Instagram,China,49,Female,Image,58,0
User_10139, Instagram,China,24,Male,Video,414,1
User_10140, Instagram,China,49,Male,Mixed,250,0
User_10141, Instagram,China,60,Male,Text,87,0
User_10142, Instagram,China,65,Male,Video,339,0
User_10143, Instagram,China,57,Female,Mixed,22,1
User_10144, Instagram,China,61,Female,Video,451,0
User_10145, Instagram,China,41,Male,Mixed,45,1
User_10146, Instagram,China,54,Male,Mixed,390,1
User_10147, Instagram,China,47,Male,Text,374,0
User_10148, Instagram,China,38,Male,Text,241,1
User_10149, Instagram,China,25,Female,Image,294,1
User_10150, Instagram,China,29,Other,Text,214,1
User_10151, Instagram,China,53,Female,Video,246,1
User_10152, Instagram,China,61,Male,Image,174,1
User_10153, Instagram,China,46,Female,Text,495,0
User_10154, Instagram,China,63,Other,Text,287,1
User_10155, Instagram,China,65,Female,Mixed,184,0
User_10156, Instagram,China,35,Female,Video,362,0
User_10157, Instagram,China,20,Female,Text,213,0
User_10158, Instagram,China,52,Male,Video,133,1
User_10159, Instagram,China,23,Female,Video,304,1
User_10160, Instagram,China,56,Female,Video,425,0
User_10161, Instagram,China,18,Male,Image,16,0
User_10162, Instagram,China,39,Male,Text,314,1
User_10163, Instagram,China,45,Male,Image,31,0
User_10164, Instagram,China,24,Male,Text,415,1
User_10165, Instagram,China,39,Male,Text,304,1
User_10166, Instagram,China,46,Male,Video,242,0
User_10167, Instagram,China,34,Female,Mixed,167,0
User_10168, Instagram,China,47,Male,Mixed,399,1
User_10169, Instagram,China,48,Male,Image,107,0
User_10170, Instagram,China,30,Male,Image,70,0
User_10171, Instagram,China,24,Female,Image,301,0
User_10172, Instagram,China,57,Male,Mixed,371,1
User_10173, Instagram,China,31,Female,Image,14,1
User_10174, Instagram,China,18,Female,Text,137,1
User_10175, Instagram,China,63,Female,Video,300,0
User_10176, Instagram,China,54,Male,Image,259,1
User_10177, Instagram,China,26,Female,Video,127,1
User_10178, Instagram,China,64,Male,Video,312,1
User_10179, Instagram,China,54,Male,Mixed,247,0
User_10180, Instagram,China,59,Female,Mixed,53,1
User_10181, Instagram,China,63,Male,Image,131,1
User_10182, Instagram,China,29,Female,Image,349,1
User_10183, Instagram,China,28,Male,Image,24,0
User_10184, Instagram,China,49,Female,Mixed,124,0
User_10185, Instagram,China,35,Male,Video,293,1
User_10186, Instagram,China,36,Male,Video,282,1
User_10187, Instagram,China,54,Male,Image,490,0
User_10188, Instagram,China,49,Female,Image,347,1
User_10189, Instagram,China,49,Female,Mixed,83,0
User_10190, Instagram,China,50,Other,Mixed,35,1
User_10191, Instagram,China,19,Other,Video,297,1
User_10192, Instagram,China,60,Female,Text,303,1
User_10193, Instagram,China,52,Male,Mixed,52,1
User_10194, Instagram,China,50,Male,Image,489,0
User_10195, Instagram,China,45,Female,Video,421,1
User_10196, Instagram,China,60,Other,Text,231,1
User_10197, Instagram,China,30,Male,Mixed,83,0
User_10198, Instagram,China,18,Male,Mixed,93,1
User_10199, Instagram,China,59,Female,Text,416,0
User_10200, Instagram,China,51,Male,Image,141,0
User_10201, Instagram,China,48,Female,Image,135,1
User_10202, Instagram,China,40,Female,Mixed,393,0
User_10203, Instagram,China,58,Male,Video,248,1
User_10204, Instagram,China,18,Female,Mixed,471,1
User_10205, Instagram,China,55,Male,Mixed,458,1
User_10206, Instagram,China,52,Female,Video,472,1
User_10207, Instagram,China,34,Female,Video,293,0
User_10208, Instagram,China,35,Female,Image,342,0
User_10209, Instagram,China,37,Male,Image,337,0
User_10210, Instagram,China,64,Female,Video,176,0
User_10211, Instagram,China,40,Other,Text,372,1
User_10212, Instagram,China,40,Male,Video,414,0
User_10213, Instagram,China,24,Female,Image,145,1
User_10214, Instagram,China,51,Male,Text,383,1
User_10215, Instagram,China,52,Male,Image,450,1
User_10216, Instagram,China,43,Female,Image,401,0
User_10217, Instagram,China,25,Female,Mixed,173,1
User_10218, Instagram,China,37,Female,Mixed,373,1
User_10219, Instagram,China,63,Other,Image,241,0
User_10220, Instagram,China,41,Male,Video,144,0
User_10221, Instagram,China,61,Male,Image,48,1
User_10222, Instagram,China,34,Male,Text,76,0
User_10223, Instagram,China,35,Male,Text,468,1
User_10224, Instagram,China,58,Male,Text,367,0
User_10225, Instagram,China,49,Male,Mixed,133,1
User_10226, Instagram,China,54,Other,Image,483,0
User_10227, Instagram,China,41,Other,Text,81,1
User_10228, Instagram,China,52,Male,Text,322,1
User_10229, Instagram,China,49,Male,Video,170,0
User_10230, Instagram,China,25,Other,Mixed,499,1
User_10231, Instagram,China,35,Female,Video,198,0
User_10232, Instagram,China,40,Female,Video,318,1
User_10233, Instagram,China,45,Male,Video,16,0
User_10234, Instagram,China,18,Female,Image,314,1
User_10235, Instagram,China,54,Female,Mixed,417,0
User_10236, Instagram,China,58,Female,Mixed,329,1
User_10237, Instagram,China,31,Other,Text,214,0
User_10238, Instagram,China,63,Female,Video,89,0
User_10239, Instagram,China,51,Male,Video,398,0
User_10240, Instagram,China,34,Male,Video,276,0
User_10241, Instagram,China,57,Female,Mixed,232,1
User_10242, Instagram,China,44,Male,Text,392,0
User_10243, Instagram,China,22,Male,Mixed,354,1
User_10244, Instagram,China,44,Other,Text,466,1
User_10245, Instagram,China,59,Male,Video,361,0
User_10246, Instagram,China,49,Female,Image,269,1
User_10247, Instagram,China,54,Male,Video,284,0
User_10248, Instagram,China,48,Female,Text,399,1
User_10249, Instagram,China,37,Male,Video,83,0
User_10250, Instagram,China,65,Female,Image,46,0
User_10251, Instagram,China,36,Male,Mixed,262,1
User_10252, Instagram,China,53,Female,Image,81,1
User_10253, Instagram,China,27,Male,Video,265,0
User_10254, Instagram,China,62,Male,Text,20,1
User_10255, Instagram,China,22,Other,Text,351,1
User_10256, Instagram,China,36,Female,Video,89,1
User_10257, Instagram,China,43,Female,Mixed,32,1
User_10258, Instagram,China,41,Female,Mixed,33,0
User_10259, Instagram,China,24,Male,Text,391,1
User_10260, Instagram,China,62,Male,Video,248,1
User_10261, Instagram,China,35,Female,Mixed,491,1
User_10262, Instagram,China,46,Female,Text,187,0
User_10263, Instagram,China,61,Female,Mixed,192,1
User_10264, Instagram,China,64,Other,Image,359,0
User_10265, Instagram,China,59,Male,Text,257,1
User_10266, Instagram,China,21,Male,Video,90,0
User_10267, Instagram,China,32,Male,Text,395,0
User_10268, Instagram,China,56,Other,Image,470,1
User_10269, Instagram,China,20,Male,Image,13,1
User_10270, Instagram,China,25,Female,Mixed,296,1
User_10271, Instagram,China,26,Male,Image,196,1
User_10272, Instagram,China,61,Male,Text,393,0
User_10273, Instagram,China,51,Female,Video,419,1
User_10274, Instagram,China,65,Male,Mixed,474,0
User_10275, Instagram,China,39,Female,Text,499,0
User_10276, Instagram,China,40,Male,Video,26,0
User_10277, Instagram,China,24,Male,Text,296,1
User_10278, Instagram,China,21,Other,Mixed,369,0
User_10279, Instagram,China,64,Female,Video,303,0
User_10280, Instagram,China,33,Other,Mixed,290,0
User_10281, Instagram,China,64,Male,Text,37,0
User_10282, Instagram,China,58,Male,Mixed,151,0
User_10283, Instagram,China,56,Male,Video,212,1
User_10284, Instagram,China,56,Female,Video,178,1
User_10285, Instagram,China,30,Male,Mixed,331,1
User_10286, Instagram,China,41,Male,Image,449,0
User_10287, Instagram,China,54,Female,Image,474,0
User_10288, Instagram,China,34,Female,Video,102,0
User_10289, Instagram,China,59,Male,Mixed,257,0
User_10290, Instagram,China,49,Male,Mixed,255,1
User_10291, Instagram,China,44,Male,Image,228,1
User_10292, Instagram,China,28,Female,Image,311,1
User_10293, Instagram,China,23,Female,Image,334,0
User_10294, Instagram,China,36,Female,Video,155,0
User_10295, Instagram,China,49,Male,Mixed,276,0
User_10296, Instagram,China,45,Male,Image,271,0
User_10297, Instagram,China,59,Female,Video,331,1
User_10298, Instagram,China,26,Female,Mixed,359,1
User_10299, Instagram,China,20,Male,Mixed,206,0
User_10300, Instagram,China,47,Other,Text,265,0
User_10301, Instagram,China,38,Male,Mixed,457,1
User_10302, Instagram,China,21,Male,Mixed,317,0
User_10303, Instagram,China,61,Female,Video,303,0
User_10304, Instagram,China,26,Female,Video,137,1
User_10305, Instagram,China,21,Male,Text,276,1
User_10306, Instagram,China,23,Male,Video,241,1
User_10307, Instagram,China,41,Female,Video,261,1
User_10308, Instagram,China,43,Male,Mixed,141,0
User_10309, Instagram,China,51,Female,Video,280,0
User_10310, Instagram,China,58,Male,Video,437,1
User_10311, Instagram,China,19,Female,Mixed,175,1
User_10312, Instagram,China,46,Other,Image,274,1
User_10313, Instagram,China,42,Female,Text,47,1
User_10314, Instagram,China,27,Female,Mixed,348,0
User_10315, Instagram,China,32,Male,Mixed,439,0
User_10316, Instagram,China,60,Other,Text,328,0
User_10317, Instagram,China,36,Male,Mixed,465,1
User_10318, Instagram,China,39,Male,Mixed,35,1
User_10319, Instagram,China,19,Female,Text,481,0
User_10320, Instagram,China,26,Male,Mixed,204,1
User_10321, Instagram,China,41,Male,Image,459,1
User_10322, Instagram,China,28,Female,Mixed,284,0
User_10323, Instagram,China,26,Female,Image,370,1
User_10324, Instagram,China,35,Male,Video,150,0
User_10325, Instagram,China,65,Male,Video,324,1
User_10326, Instagram,China,24,Female,Image,396,0
User_10327, Instagram,China,40,Male,Mixed,192,1
User_10328, Instagram,China,36,Female,Text,403,0
User_10329, Instagram,China,61,Other,Text,141,0
User_10330, Instagram,China,24,Male,Text,465,1
User_10331, Instagram,China,42,Male,Image,301,0
User_10332, Instagram,China,50,Female,Text,105,0
User_10333, Instagram,China,56,Male,Text,319,0
User_10334, Instagram,China,23,Male,Text,419,0
User_10335, Instagram,China,19,Male,Image,251,1
User_10336, Instagram,China,41,Male,Mixed,67,1
User_10337, Instagram,China,27,Female,Image,160,1
User_10338, Instagram,China,20,Male,Image,475,1
User_10339, Instagram,China,59,Female,Mixed,13,1
User_10340, Instagram,China,65,Female,Mixed,55,1
User_10341, Instagram,China,48,Male,Video,125,0
User_10342, Instagram,China,48,Male,Mixed,164,1
User_10343, Instagram,China,18,Other,Mixed,335,0
User_10344, Instagram,China,18,Female,Video,164,1
User_10345, Instagram,China,31,Male,Mixed,168,0
User_10346, Instagram,China,32,Female,Text,410,1
User_10347, Instagram,China,38,Female,Video,388,1
User_10348, Instagram,China,19,Female,Mixed,320,0
User_10349, Instagram,China,36,Female,Text,489,0
User_10350, Instagram,China,26,Male,Mixed,83,0
User_10351, Instagram,China,65,Male,Mixed,332,1
User_10352, Instagram,China,38,Other,Text,284,1
User_10353, Instagram,China,35,Female,Mixed,115,1
User_10354, Instagram,China,51,Female,Image,392,0
User_10355, Instagram,China,20,Other,Mixed,186,1
User_10356, Instagram,China,29,Male,Text,298,0
User_10357, Instagram,China,36,Female,Video,43,0
User_10358, Instagram,China,25,Female,Text,489,0
User_10359, Instagram,China,18,Male,Text,410,1
User_10360, Instagram,China,18,Female,Text,425,1
User_10361, Instagram,China,43,Female,Image,420,0
User_10362, Instagram,China,21,Female,Image,435,1
User_10363, Instagram,China,56,Male,Image,226,1
User_10364, Instagram,China,27,Female,Mixed,319,0
User_10365, Instagram,China,54,Female,Text,420,1
User_10366, Instagram,China,61,Other,Text,417,0
User_10367, Instagram,China,31,Other,Mixed,451,0
User_10368, Instagram,China,62,Male,Image,198,0
User_10369, Instagram,China,37,Other,Video,363,0
User_10370, Instagram,China,57,Male,Image,87,0
User_10371, Instagram,China,49,Male,Mixed,412,0
User_10372, Instagram,China,41,Male,Image,23,1
User_10373, Instagram,China,28,Female,Mixed,415,1
User_10374, Instagram,China,38,Male,Text,172,0
User_10375, Instagram,China,42,Male,Image,327,0
User_10376, Instagram,China,31,Female,Video,14,0
User_10377, Instagram,China,30,Male,Mixed,14,1
User_10378, Instagram,China,60,Female,Text,177,0
User_10379, Instagram,China,49,Male,Video,254,1
User_10380, Instagram,China,45,Male,Image,20,0
User_10381, Instagram,China,43,Male,Text,355,0
User_10382, Instagram,China,60,Female,Text,34,1
User_10383, Instagram,China,34,Male,Mixed,304,1
User_10384, Instagram,China,65,Male,Text,170,1
User_10385, Instagram,China,48,Female,Image,216,1
User_10386, Instagram,China,57,Female,Video,408,0
User_10387, Instagram,China,65,Male,Video,298,1
User_10388, Instagram,China,51,Female,Video,406,1
User_10389, Instagram,China,36,Female,Image,426,1
User_10390, Instagram,China,22,Male,Image,289,1
User_10391, Instagram,China,63,Female,Mixed,246,1
User_10392, Instagram,China,59,Female,Image,127,1
User_10393, Instagram,China,53,Female,Text,334,0
User_10394, Instagram,China,40,Male,Image,103,0
User_10395, Instagram,China,63,Female,Image,285,1
User_10396, Instagram,China,54,Male,Image,479,0
User_10397, Instagram,China,31,Male,Mixed,128,1
User_10398, Instagram,China,22,Male,Text,437,0
User_10399, Instagram,China,37,Female,Video,354,0
User_10400, Instagram,China,27,Male,Mixed,275,0
User_10401, Instagram,China,48,Female,Mixed,203,0
User_10402, Instagram,China,37,Female,Text,44,0
User_10403, Instagram,China,57,Male,Video,41,0
User_10404, Instagram,China,50,Male,Text,34,0
User_10405, Instagram,China,61,Male,Text,45,0
User_10406, Instagram,China,56,Male,Image,427,0
User_10407, Instagram,China,65,Other,Mixed,226,1
User_10408, Instagram,China,56,Female,Mixed,250,1
User_10409, Instagram,China,47,Male,Mixed,428,0
User_10410, Instagram,China,49,Male,Image,33,0
User_10411, Instagram,China,18,Male,Mixed,303,0
User_10412, Instagram,China,40,Female,Video,423,0
User_10413, Instagram,China,23,Female,Image,452,1
User_10414, Instagram,China,37,Male,Mixed,86,0
User_10415, Instagram,China,30,Female,Text,108,1
User_10416, Instagram,China,44,Male,Mixed,203,1
User_10417, Instagram,China,37,Female,Image,337,1
User_10418, Instagram,China,53,Male,Image,411,0
User_10419, Instagram,China,36,Male,Image,150,0
User_10420, Instagram,China,26,Female,Image,153,1
User_10421, Instagram,China,19,Female,Image,266,1
User_10422, Instagram,China,58,Female,Text,30,1
User_10423, Instagram,China,45,Male,Mixed,133,0
User_10424, Instagram,China,61,Female,Mixed,132,0
User_10425, Instagram,China,53,Other,Text,194,0
User_10426, Instagram,China,62,Female,Video,175,0
User_10427, Instagram,China,21,Female,Image,147,0
User_10428, Instagram,China,35,Male,Text,289,0
User_10429, Instagram,China,49,Male,Text,222,1
User_10430, Instagram,China,39,Male,Image,215,0
User_10431, Instagram,China,35,Female,Video,229,0
User_10432, Instagram,China,23,Male,Text,346,0
User_10433, Instagram,China,30,Male,Text,205,1
User_10434, Instagram,China,64,Male,Video,21,1
User_10435, Instagram,China,33,Female,Text,118,1
User_10436, Instagram,China,60,Female,Mixed,406,1
User_10437, Instagram,China,34,Female,Mixed,152,1
User_10438, Instagram,China,48,Male,Text,68,0
User_10439, Instagram,China,21,Male,Mixed,410,1
User_10440, Instagram,China,39,Male,Mixed,72,1
User_10441, Instagram,China,63,Female,Text,22,1
User_10442, Instagram,China,58,Other,Video,477,0
User_10443, Instagram,China,35,Other,Video,180,0
User_10444, Instagram,China,39,Female,Text,458,0
User_10445, Instagram,China,65,Other,Image,289,0
User_10446, Instagram,China,59,Male,Image,389,0
User_10447, Instagram,China,53,Male,Mixed,164,0
User_10448, Instagram,China,45,Female,Text,30,1
User_10449, Instagram,China,62,Male,Mixed,396,0
User_10450, Instagram,China,41,Male,Text,353,1
User_10451, Instagram,China,56,Male,Text,230,1
User_10452, Instagram,China,54,Female,Mixed,294,0
User_10453, Instagram,China,19,Female,Mixed,112,1
User_10454, Instagram,China,40,Male,Mixed,491,1
User_10455, Instagram,China,64,Male,Image,267,0
User_10456, Instagram,China,33,Male,Video,92,0
User_10457, Instagram,China,53,Female,Video,52,0
User_10458, Instagram,China,60,Female,Video,499,1
User_10459, Instagram,China,22,Other,Text,490,0
User_10460, Instagram,China,59,Male,Text,264,0
User_10461, Instagram,China,37,Male,Image,224,0
User_10462, Instagram,China,59,Female,Video,63,1
User_10463, Instagram,China,47,Female,Video,424,0
User_10464, Instagram,China,64,Male,Mixed,178,1
User_10465, Instagram,China,28,Female,Mixed,23,0
User_10466, Instagram,China,63,Female,Text,490,1
User_10467, Instagram,China,26,Female,Text,307,1
User_10468, Instagram,China,30,Male,Mixed,161,0
User_10469, Instagram,China,59,Female,Video,434,0
User_10470, Instagram,China,42,Male,Video,52,1
User_10471, Instagram,China,23,Male,Text,61,1
User_10472, Instagram,China,31,Female,Text,323,1
User_10473, Instagram,China,36,Other,Video,494,1
User_10474, Instagram,China,32,Male,Image,144,1
User_10475, Instagram,China,63,Female,Image,320,1
User_10476, Instagram,China,58,Female,Text,234,1
User_10477, Instagram,China,54,Male,Mixed,142,1
User_10478, Instagram,China,28,Female,Image,192,0
User_10479, Instagram,China,56,Female,Video,385,0
User_10480, Instagram,China,34,Female,Mixed,324,1
User_10481, Instagram,China,29,Male,Video,205,0
User_10482, Instagram,China,34,Female,Image,219,0
User_10483, Instagram,China,36,Female,Image,148,1
User_10484, Instagram,China,62,Female,Mixed,180,1
User_10485, Instagram,China,47,Female,Video,264,0
User_10486, Instagram,China,21,Male,Text,471,1
User_10487, Instagram,China,25,Female,Mixed,468,1
User_10488, Instagram,China,46,Male,Video,246,0
User_10489, Instagram,China,41,Female,Mixed,247,0
User_10490, Instagram,China,61,Male,Video,250,1
User_10491, Instagram,China,61,Female,Image,492,0
User_10492, Instagram,China,33,Male,Image,129,0
User_10493, Instagram,China,50,Male,Mixed,494,1
User_10494, Instagram,China,29,Male,Image,98,1
User_10495, Instagram,China,50,Female,Mixed,133,0
User_10496, Instagram,China,40,Female,Image,273,0
User_10497, Instagram,China,35,Male,Video,353,1
User_10498, Instagram,China,31,Male,Text,183,0
User_10499, Instagram,China,59,Male,Text,446,0
User_10500, Instagram,China,24,Male,Image,173,1
